,age_group_id,location_name,location_id,modelable_entity_name,modelable_entity_id,mean,population,sex_id,year_id
321,27,United Arab Emirates,156,Diet low in fiber (g/day),2428,15.239761586099567,7847645.209084708,3,2016
1022,27,United Arab Emirates,156,Diet low in seafood omega-3 fatty acids (g/day),2429,0.09051430435297023,6145613.045912585,1,2016
1023,27,United Arab Emirates,156,Diet low in seafood omega-3 fatty acids (g/day),2429,0.07683707526932165,1702032.163172123,2,2016
511,27,United Arab Emirates,156,Diet low in seafood omega-3 fatty acids (g/day),2429,0.08754792613591036,7847645.209084708,3,2016
1402,27,United Arab Emirates,156,Diet low in fruits (g/day),2430,149.04373977222525,6145613.045912585,1,2016
1403,27,United Arab Emirates,156,Diet low in fruits (g/day),2430,170.00486806609467,1702032.163172123,2,2016
701,27,United Arab Emirates,156,Diet low in fruits (g/day),2430,153.58988241527476,7847645.209084708,3,2016
1782,27,United Arab Emirates,156,Diet low in whole grains (g/day),2431,29.368373551281667,6145613.045912585,1,2016
1783,27,United Arab Emirates,156,Diet low in whole grains (g/day),2431,30.637653697104792,1702032.163172123,2,2016
891,27,United Arab Emirates,156,Diet low in whole grains (g/day),2431,29.643660669227042,7847645.209084708,3,2016
2162,27,United Arab Emirates,156,Diet low in legumes (g/day),2432,119.63765716270605,6145613.045912585,1,2016
2163,27,United Arab Emirates,156,Diet low in legumes (g/day),2432,93.60083217081737,1702032.163172123,2,2016
1081,27,United Arab Emirates,156,Diet low in legumes (g/day),2432,113.99067486644002,7847645.209084708,3,2016
2542,27,United Arab Emirates,156,Diet low in milk (g/day),2433,71.47934372024778,6145613.045912585,1,2016
2543,27,United Arab Emirates,156,Diet low in milk (g/day),2433,69.08085173419619,1702032.163172123,2,2016
1271,27,United Arab Emirates,156,Diet low in milk (g/day),2433,70.95914812085388,7847645.209084708,3,2016
2922,27,United Arab Emirates,156,Diet low in nuts and seeds (g/day),2434,7.1932550689228245,6145613.045912585,1,2016
2923,27,United Arab Emirates,156,Diet low in nuts and seeds (g/day),2434,6.886309902322841,1702032.163172123,2,2016
1461,27,United Arab Emirates,156,Diet low in nuts and seeds (g/day),2434,7.1266834373105015,7847645.209084708,3,2016
3302,27,United Arab Emirates,156,Diet high in processed meat (g/day),2435,1.4009242589664748,6145613.045912585,1,2016
3303,27,United Arab Emirates,156,Diet high in processed meat (g/day),2435,1.0569231163879467,1702032.163172123,2,2016
1651,27,United Arab Emirates,156,Diet high in processed meat (g/day),2435,1.3263157626294058,7847645.209084708,3,2016
3682,27,United Arab Emirates,156,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06357984332990932,6145613.045912585,1,2016
3683,27,United Arab Emirates,156,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06161804570076245,1702032.163172123,2,2016
1841,27,United Arab Emirates,156,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.06315435994304858,7847645.209084708,3,2016
4062,27,United Arab Emirates,156,Diet high in red meat (g/day),2437,23.810430542900082,6145613.045912585,1,2016
4063,27,United Arab Emirates,156,Diet high in red meat (g/day),2437,15.107751721546325,1702032.163172123,2,2016
2031,27,United Arab Emirates,156,Diet high in red meat (g/day),2437,21.922954890642792,7847645.209084708,3,2016
4442,27,United Arab Emirates,156,Diet high in sodium (g/day),2438,4.2802567088822725,6145613.045912585,1,2016
4443,27,United Arab Emirates,156,Diet high in sodium (g/day),2438,4.170508883107771,1702032.163172123,2,2016
2221,27,United Arab Emirates,156,Diet high in sodium (g/day),2438,4.256454112774822,7847645.209084708,3,2016
4822,27,United Arab Emirates,156,Diet high in saturated fatty acids (% energy/day),2439,0.07139128566236742,6145613.045912585,1,2016
4823,27,United Arab Emirates,156,Diet high in saturated fatty acids (% energy/day),2439,0.07159599433352523,1702032.163172123,2,2016
2411,27,United Arab Emirates,156,Diet high in saturated fatty acids (% energy/day),2439,0.07143568378857061,7847645.209084708,3,2016
5202,27,United Arab Emirates,156,Diet high in sugar-sweetened beverages (g/day),2440,120.3271221019782,6145613.045912585,1,2016
5203,27,United Arab Emirates,156,Diet high in sugar-sweetened beverages (g/day),2440,87.02922003527408,1702032.163172123,2,2016
2601,27,United Arab Emirates,156,Diet high in sugar-sweetened beverages (g/day),2440,113.10532514585717,7847645.209084708,3,2016
5582,27,United Arab Emirates,156,Diet high in trans fatty acids (% energy/day),2441,0.00410430477298814,6145613.045912585,1,2016
5583,27,United Arab Emirates,156,Diet high in trans fatty acids (% energy/day),2441,0.005000340321453303,1702032.163172123,2,2016
2791,27,United Arab Emirates,156,Diet high in trans fatty acids (% energy/day),2441,0.00429864094418352,7847645.209084708,3,2016
5962,27,United Arab Emirates,156,Diet low in vegetables (g/day),2442,173.27055326761055,6145613.045912585,1,2016
5963,27,United Arab Emirates,156,Diet low in vegetables (g/day),2442,164.47792575022294,1702032.163172123,2,2016
2981,27,United Arab Emirates,156,Diet low in vegetables (g/day),2442,171.3635691424794,7847645.209084708,3,2016
264,27,Yemen,157,Diet low in calcium (g/day),2427,0.2303205813517615,5639674.203935036,1,2016
265,27,Yemen,157,Diet low in calcium (g/day),2427,0.20566802907573367,5685157.7559874365,2,2016
132,27,Yemen,157,Diet low in calcium (g/day),2427,0.21794479959420993,11324831.959922474,3,2016
644,27,Yemen,157,Diet low in fiber (g/day),2428,10.742178060915627,5639674.203935036,1,2016
645,27,Yemen,157,Diet low in fiber (g/day),2428,9.035865001972807,5685157.7559874365,2,2016
322,27,Yemen,157,Diet low in fiber (g/day),2428,9.885595026790162,11324831.959922474,3,2016
1024,27,Yemen,157,Diet low in seafood omega-3 fatty acids (g/day),2429,0.02726592984846152,5639674.203935036,1,2016
1025,27,Yemen,157,Diet low in seafood omega-3 fatty acids (g/day),2429,0.023110012762199903,5685157.7559874365,2,2016
512,27,Yemen,157,Diet low in seafood omega-3 fatty acids (g/day),2429,0.025179625668424688,11324831.959922474,3,2016
1404,27,Yemen,157,Diet low in fruits (g/day),2430,55.68417329799186,5639674.203935036,1,2016
1405,27,Yemen,157,Diet low in fruits (g/day),2430,63.468100087068564,5685157.7559874365,2,2016
702,27,Yemen,157,Diet low in fruits (g/day),2430,59.59176785776675,11324831.959922474,3,2016
1784,27,Yemen,157,Diet low in whole grains (g/day),2431,42.13036577721443,5639674.203935036,1,2016
1785,27,Yemen,157,Diet low in whole grains (g/day),2431,63.34077085997336,5685157.7559874365,2,2016
892,27,Yemen,157,Diet low in whole grains (g/day),2431,52.77816164655886,11324831.959922474,3,2016
2164,27,Yemen,157,Diet low in legumes (g/day),2432,37.07913060647669,5639674.203935036,1,2016
2165,27,Yemen,157,Diet low in legumes (g/day),2432,31.911590608027275,5685157.7559874365,2,2016
1082,27,Yemen,157,Diet low in legumes (g/day),2432,34.48498349634499,11324831.959922474,3,2016
2544,27,Yemen,157,Diet low in milk (g/day),2433,30.837397203512296,5639674.203935036,1,2016
2545,27,Yemen,157,Diet low in milk (g/day),2433,29.453554811799147,5685157.7559874365,2,2016
1272,27,Yemen,157,Diet low in milk (g/day),2433,30.142697067196444,11324831.959922474,3,2016
2924,27,Yemen,157,Diet low in nuts and seeds (g/day),2434,0.5908031054566051,5639674.203935036,1,2016
2925,27,Yemen,157,Diet low in nuts and seeds (g/day),2434,0.5693821356457344,5685157.7559874365,2,2016
1462,27,Yemen,157,Diet low in nuts and seeds (g/day),2434,0.5800496043810909,11324831.959922474,3,2016
3304,27,Yemen,157,Diet high in processed meat (g/day),2435,0.4445590653301438,5639674.203935036,1,2016
3305,27,Yemen,157,Diet high in processed meat (g/day),2435,0.3246593114006881,5685157.7559874365,2,2016
1652,27,Yemen,157,Diet high in processed meat (g/day),2435,0.38436841363612106,11324831.959922474,3,2016
3684,27,Yemen,157,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.019446210401778703,5639674.203935036,1,2016
3685,27,Yemen,157,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.018834965748849936,5685157.7559874365,2,2016
1842,27,Yemen,157,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.01913936061436449,11324831.959922474,3,2016
4064,27,Yemen,157,Diet high in red meat (g/day),2437,8.576458703323933,5639674.203935036,1,2016
4065,27,Yemen,157,Diet high in red meat (g/day),2437,5.540896148094775,5685157.7559874365,2,2016
2032,27,Yemen,157,Diet high in red meat (g/day),2437,7.052581610425839,11324831.959922474,3,2016
4444,27,Yemen,157,Diet high in sodium (g/day),2438,4.280223291747381,5639674.203935036,1,2016
4445,27,Yemen,157,Diet high in sodium (g/day),2438,4.174398337041142,5685157.7559874365,2,2016
2222,27,Yemen,157,Diet high in sodium (g/day),2438,4.227098303742763,11324831.959922474,3,2016
4824,27,Yemen,157,Diet high in saturated fatty acids (% energy/day),2439,0.07733394202059037,5639674.203935036,1,2016
4825,27,Yemen,157,Diet high in saturated fatty acids (% energy/day),2439,0.0774657110780761,5685157.7559874365,2,2016
2412,27,Yemen,157,Diet high in saturated fatty acids (% energy/day),2439,0.07740009115921027,11324831.959922474,3,2016
5204,27,Yemen,157,Diet high in sugar-sweetened beverages (g/day),2440,124.41586101862887,5639674.203935036,1,2016
5205,27,Yemen,157,Diet high in sugar-sweetened beverages (g/day),2440,90.16493937195848,5685157.7559874365,2,2016
2602,27,Yemen,157,Diet high in sugar-sweetened beverages (g/day),2440,107.22161976733358,11324831.959922474,3,2016
5584,27,Yemen,157,Diet high in trans fatty acids (% energy/day),2441,0.0039047184543387196,5639674.203935036,1,2016
5585,27,Yemen,157,Diet high in trans fatty acids (% energy/day),2441,0.0047545230226588185,5685157.7559874365,2,2016
2792,27,Yemen,157,Diet high in trans fatty acids (% energy/day),2441,0.004331327259639848,11324831.959922474,3,2016
5964,27,Yemen,157,Diet low in vegetables (g/day),2442,67.69822297292743,5639674.203935036,1,2016
5965,27,Yemen,157,Diet low in vegetables (g/day),2442,62.56274966804447,5685157.7559874365,2,2016
2982,27,Yemen,157,Diet low in vegetables (g/day),2442,65.12017360378502,11324831.959922474,3,2016
266,27,Afghanistan,160,Diet low in calcium (g/day),2427,0.2928691501588229,4900797.902692981,1,2016
267,27,Afghanistan,160,Diet low in calcium (g/day),2427,0.2618211714106176,4864351.480597581,2,2016
133,27,Afghanistan,160,Diet low in calcium (g/day),2427,0.2774031008988061,9765149.383290563,3,2016
646,27,Afghanistan,160,Diet low in fiber (g/day),2428,8.784465857279704,4900797.902692981,1,2016
647,27,Afghanistan,160,Diet low in fiber (g/day),2428,7.386574208056552,4864351.480597581,2,2016
323,27,Afghanistan,160,Diet low in fiber (g/day),2428,8.088128704952158,9765149.383290563,3,2016
1026,27,Afghanistan,160,Diet low in seafood omega-3 fatty acids (g/day),2429,0.013966423790240172,4900797.902692981,1,2016
1027,27,Afghanistan,160,Diet low in seafood omega-3 fatty acids (g/day),2429,0.011882425971048565,4864351.480597581,2,2016
513,27,Afghanistan,160,Diet low in seafood omega-3 fatty acids (g/day),2429,0.01292831392837845,9765149.383290563,3,2016
1406,27,Afghanistan,160,Diet low in fruits (g/day),2430,37.60090478759354,4900797.902692981,1,2016
1407,27,Afghanistan,160,Diet low in fruits (g/day),2430,42.39003823413837,4864351.480597581,2,2016
703,27,Afghanistan,160,Diet low in fruits (g/day),2430,39.986534280506596,9765149.383290563,3,2016
1786,27,Afghanistan,160,Diet low in whole grains (g/day),2431,47.592006132851864,4900797.902692981,1,2016
1787,27,Afghanistan,160,Diet low in whole grains (g/day),2431,81.12929327294272,4864351.480597581,2,2016
893,27,Afghanistan,160,Diet low in whole grains (g/day),2431,64.29806417168493,9765149.383290563,3,2016
2166,27,Afghanistan,160,Diet low in legumes (g/day),2432,13.739660422216557,4900797.902692981,1,2016
2167,27,Afghanistan,160,Diet low in legumes (g/day),2432,11.566433942303473,4864351.480597581,2,2016
1083,27,Afghanistan,160,Diet low in legumes (g/day),2432,12.65710274385395,9765149.383290563,3,2016
2546,27,Afghanistan,160,Diet low in milk (g/day),2433,50.88750354001997,4900797.902692981,1,2016
2547,27,Afghanistan,160,Diet low in milk (g/day),2433,48.732151613897734,4864351.480597581,2,2016
1273,27,Afghanistan,160,Diet low in milk (g/day),2433,49.81384978199536,9765149.383290563,3,2016
2926,27,Afghanistan,160,Diet low in nuts and seeds (g/day),2434,2.372428103260757,4900797.902692981,1,2016
2927,27,Afghanistan,160,Diet low in nuts and seeds (g/day),2434,2.269146686594769,4864351.480597581,2,2016
1463,27,Afghanistan,160,Diet low in nuts and seeds (g/day),2434,2.320980133305778,9765149.383290563,3,2016
3306,27,Afghanistan,160,Diet high in processed meat (g/day),2435,0.30976733868046435,4900797.902692981,1,2016
3307,27,Afghanistan,160,Diet high in processed meat (g/day),2435,0.2229002209888867,4864351.480597581,2,2016
1653,27,Afghanistan,160,Diet high in processed meat (g/day),2435,0.266495886706436,9765149.383290563,3,2016
3686,27,Afghanistan,160,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.02185066693340909,4900797.902692981,1,2016
3687,27,Afghanistan,160,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.02115587148584999,4864351.480597581,2,2016
1843,27,Afghanistan,160,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.02150456580055497,9765149.383290563,3,2016
4066,27,Afghanistan,160,Diet high in red meat (g/day),2437,12.157129163394655,4900797.902692981,1,2016
4067,27,Afghanistan,160,Diet high in red meat (g/day),2437,8.02018268199289,4864351.480597581,2,2016
2033,27,Afghanistan,160,Diet high in red meat (g/day),2437,10.096376075849097,9765149.383290563,3,2016
4446,27,Afghanistan,160,Diet high in sodium (g/day),2438,4.281412704139245,4900797.902692981,1,2016
4447,27,Afghanistan,160,Diet high in sodium (g/day),2438,4.174606961781219,4864351.480597581,2,2016
2223,27,Afghanistan,160,Diet high in sodium (g/day),2438,4.228209148250526,9765149.383290563,3,2016
4826,27,Afghanistan,160,Diet high in saturated fatty acids (% energy/day),2439,0.07808184172770406,4900797.902692981,1,2016
4827,27,Afghanistan,160,Diet high in saturated fatty acids (% energy/day),2439,0.07823617414319535,4864351.480597581,2,2016
2413,27,Afghanistan,160,Diet high in saturated fatty acids (% energy/day),2439,0.07815871992836772,9765149.383290563,3,2016
5206,27,Afghanistan,160,Diet high in sugar-sweetened beverages (g/day),2440,108.20533730698213,4900797.902692981,1,2016
5207,27,Afghanistan,160,Diet high in sugar-sweetened beverages (g/day),2440,78.21590592837784,4864351.480597581,2,2016
2603,27,Afghanistan,160,Diet high in sugar-sweetened beverages (g/day),2440,93.2665863260282,9765149.383290563,3,2016
5586,27,Afghanistan,160,Diet high in trans fatty acids (% energy/day),2441,0.003927832405870836,4900797.902692981,1,2016
5587,27,Afghanistan,160,Diet high in trans fatty acids (% energy/day),2441,0.00476099522646393,4864351.480597581,2,2016
2793,27,Afghanistan,160,Diet high in trans fatty acids (% energy/day),2441,0.004342859011287209,9765149.383290563,3,2016
5966,27,Afghanistan,160,Diet low in vegetables (g/day),2442,70.3747255713683,4900797.902692981,1,2016
5967,27,Afghanistan,160,Diet low in vegetables (g/day),2442,65.46093963812116,4864351.480597581,2,2016
2983,27,Afghanistan,160,Diet low in vegetables (g/day),2442,67.92700245505526,9765149.383290563,3,2016
268,27,Bangladesh,161,Diet low in calcium (g/day),2427,0.18793398165841524,39244635.13036845,1,2016
269,27,Bangladesh,161,Diet low in calcium (g/day),2427,0.16756209756824933,39890271.084753476,2,2016
134,27,Bangladesh,161,Diet low in calcium (g/day),2427,0.17766493582603884,79134906.21512192,3,2016
648,27,Bangladesh,161,Diet low in fiber (g/day),2428,4.895926960935405,39244635.13036845,1,2016
649,27,Bangladesh,161,Diet low in fiber (g/day),2428,4.124125824699189,39890271.084753476,2,2016
324,27,Bangladesh,161,Diet low in fiber (g/day),2428,4.506877955629322,79134906.21512192,3,2016
1028,27,Bangladesh,161,Diet low in seafood omega-3 fatty acids (g/day),2429,0.0069463246399323764,39244635.13036845,1,2016
1029,27,Bangladesh,161,Diet low in seafood omega-3 fatty acids (g/day),2429,0.0058891481253948086,39890271.084753476,2,2016
514,27,Bangladesh,161,Diet low in seafood omega-3 fatty acids (g/day),2429,0.006413423803041262,79134906.21512192,3,2016
1408,27,Bangladesh,161,Diet low in fruits (g/day),2430,32.204335005948266,39244635.13036845,1,2016
1409,27,Bangladesh,161,Diet low in fruits (g/day),2430,36.65806828762211,39890271.084753476,2,2016
704,27,Bangladesh,161,Diet low in fruits (g/day),2430,34.44936992722816,79134906.21512192,3,2016
1788,27,Bangladesh,161,Diet low in whole grains (g/day),2431,24.73029926107401,39244635.13036845,1,2016
1789,27,Bangladesh,161,Diet low in whole grains (g/day),2431,21.48781192575376,39890271.084753476,2,2016
894,27,Bangladesh,161,Diet low in whole grains (g/day),2431,23.095828393778174,79134906.21512192,3,2016
2168,27,Bangladesh,161,Diet low in legumes (g/day),2432,36.03492298589948,39244635.13036845,1,2016
2169,27,Bangladesh,161,Diet low in legumes (g/day),2432,30.46861521382344,39890271.084753476,2,2016
1084,27,Bangladesh,161,Diet low in legumes (g/day),2432,33.22906225276509,79134906.21512192,3,2016
2548,27,Bangladesh,161,Diet low in milk (g/day),2433,19.686885927293076,39244635.13036845,1,2016
2549,27,Bangladesh,161,Diet low in milk (g/day),2433,18.674094615113496,39890271.084753476,2,2016
1274,27,Bangladesh,161,Diet low in milk (g/day),2433,19.176358753793924,79134906.21512192,3,2016
2928,27,Bangladesh,161,Diet low in nuts and seeds (g/day),2434,0.9045904796136662,39244635.13036845,1,2016
2929,27,Bangladesh,161,Diet low in nuts and seeds (g/day),2434,0.9135780966985567,39890271.084753476,2,2016
1464,27,Bangladesh,161,Diet low in nuts and seeds (g/day),2434,0.9091209516780122,79134906.21512192,3,2016
3308,27,Bangladesh,161,Diet high in processed meat (g/day),2435,0.8561915246292774,39244635.13036845,1,2016
3309,27,Bangladesh,161,Diet high in processed meat (g/day),2435,0.6468466740803868,39890271.084753476,2,2016
1654,27,Bangladesh,161,Diet high in processed meat (g/day),2435,0.7506651110907132,79134906.21512192,3,2016
3688,27,Bangladesh,161,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.04025678331415695,39244635.13036845,1,2016
3689,27,Bangladesh,161,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.038714740766056695,39890271.084753476,2,2016
1844,27,Bangladesh,161,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.03947947152837273,79134906.21512192,3,2016
4068,27,Bangladesh,161,Diet high in red meat (g/day),2437,2.9492903120475473,39244635.13036845,1,2016
4069,27,Bangladesh,161,Diet high in red meat (g/day),2437,1.9576850564435397,39890271.084753476,2,2016
2034,27,Bangladesh,161,Diet high in red meat (g/day),2437,2.44944259190769,79134906.21512192,3,2016
4448,27,Bangladesh,161,Diet high in sodium (g/day),2438,4.947760963677507,39244635.13036845,1,2016
4449,27,Bangladesh,161,Diet high in sodium (g/day),2438,5.534229837763653,39890271.084753476,2,2016
2224,27,Bangladesh,161,Diet high in sodium (g/day),2438,5.243387805092731,79134906.21512192,3,2016
4828,27,Bangladesh,161,Diet high in saturated fatty acids (% energy/day),2439,0.03845071750645687,39244635.13036845,1,2016
4829,27,Bangladesh,161,Diet high in saturated fatty acids (% energy/day),2439,0.0384859473576242,39890271.084753476,2,2016
2414,27,Bangladesh,161,Diet high in saturated fatty acids (% energy/day),2439,0.0384684761464876,79134906.21512192,3,2016
5208,27,Bangladesh,161,Diet high in sugar-sweetened beverages (g/day),2440,92.19269436129325,39244635.13036845,1,2016
5209,27,Bangladesh,161,Diet high in sugar-sweetened beverages (g/day),2440,66.66863897805042,39890271.084753476,2,2016
2604,27,Bangladesh,161,Diet high in sugar-sweetened beverages (g/day),2440,79.32654543768138,79134906.21512192,3,2016
5588,27,Bangladesh,161,Diet high in trans fatty acids (% energy/day),2441,0.006564443864258209,39244635.13036845,1,2016
5589,27,Bangladesh,161,Diet high in trans fatty acids (% energy/day),2441,0.007962301897659427,39890271.084753476,2,2016
2794,27,Bangladesh,161,Diet high in trans fatty acids (% energy/day),2441,0.007269075215419393,79134906.21512192,3,2016
5968,27,Bangladesh,161,Diet low in vegetables (g/day),2442,50.29156668639861,39244635.13036845,1,2016
5969,27,Bangladesh,161,Diet low in vegetables (g/day),2442,46.463925231287384,39890271.084753476,2,2016
2984,27,Bangladesh,161,Diet low in vegetables (g/day),2442,48.36213171816142,79134906.21512192,3,2016
270,27,Bhutan,162,Diet low in calcium (g/day),2427,0.37859440027977936,272825.9549852849,1,2016
271,27,Bhutan,162,Diet low in calcium (g/day),2427,0.33769093298211006,226502.5039131752,2,2016
135,27,Bhutan,162,Diet low in calcium (g/day),2427,0.3600400046779521,499328.4588984601,3,2016
650,27,Bhutan,162,Diet low in fiber (g/day),2428,10.222568610898735,272825.9549852849,1,2016
651,27,Bhutan,162,Diet low in fiber (g/day),2428,8.602476765277471,226502.5039131752,2,2016
325,27,Bhutan,162,Diet low in fiber (g/day),2428,9.487671864953088,499328.4588984601,3,2016
1030,27,Bhutan,162,Diet low in seafood omega-3 fatty acids (g/day),2429,0.030559770224102053,272825.9549852849,1,2016
1031,27,Bhutan,162,Diet low in seafood omega-3 fatty acids (g/day),2429,0.026017246318117738,226502.5039131752,2,2016
515,27,Bhutan,162,Diet low in seafood omega-3 fatty acids (g/day),2429,0.028499216653691335,499328.4588984601,3,2016
1410,27,Bhutan,162,Diet low in fruits (g/day),2430,70.28763377445259,272825.9549852849,1,2016
1411,27,Bhutan,162,Diet low in fruits (g/day),2430,79.58551329242381,226502.5039131752,2,2016
705,27,Bhutan,162,Diet low in fruits (g/day),2430,74.50528440976672,499328.4588984601,3,2016
1790,27,Bhutan,162,Diet low in whole grains (g/day),2431,23.071606594247193,272825.9549852849,1,2016
1791,27,Bhutan,162,Diet low in whole grains (g/day),2431,18.695136664317584,226502.5039131752,2,2016
895,27,Bhutan,162,Diet low in whole grains (g/day),2431,21.086377473486515,499328.4588984601,3,2016
2170,27,Bhutan,162,Diet low in legumes (g/day),2432,50.449429449325265,272825.9549852849,1,2016
2171,27,Bhutan,162,Diet low in legumes (g/day),2432,42.63977549787627,226502.5039131752,2,2016
1085,27,Bhutan,162,Diet low in legumes (g/day),2432,46.9068591367881,499328.4588984601,3,2016
2550,27,Bhutan,162,Diet low in milk (g/day),2433,69.48302858380418,272825.9549852849,1,2016
2551,27,Bhutan,162,Diet low in milk (g/day),2433,66.87260043100673,226502.5039131752,2,2016
1275,27,Bhutan,162,Diet low in milk (g/day),2433,68.29890117757056,499328.4588984601,3,2016
2930,27,Bhutan,162,Diet low in nuts and seeds (g/day),2434,2.413750286861857,272825.9549852849,1,2016
2931,27,Bhutan,162,Diet low in nuts and seeds (g/day),2434,2.4348316774092105,226502.5039131752,2,2016
1465,27,Bhutan,162,Diet low in nuts and seeds (g/day),2434,2.4233131060039526,499328.4588984601,3,2016
3310,27,Bhutan,162,Diet high in processed meat (g/day),2435,1.4748018999467973,272825.9549852849,1,2016
3311,27,Bhutan,162,Diet high in processed meat (g/day),2435,1.1395930338846874,226502.5039131752,2,2016
1655,27,Bhutan,162,Diet high in processed meat (g/day),2435,1.3227463818926906,499328.4588984601,3,2016
3690,27,Bhutan,162,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.030392197810587968,272825.9549852849,1,2016
3691,27,Bhutan,162,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.02903757742274574,226502.5039131752,2,2016
1845,27,Bhutan,162,Diet low in polyunsaturated fatty acids (% energy/day),2436,0.02977772270060731,499328.4588984601,3,2016
4070,27,Bhutan,162,Diet high in red meat (g/day),2437,8.949037742245938,272825.9549852849,1,2016
4071,27,Bhutan,162,Diet high in red meat (g/day),2437,5.781276301314549,226502.5039131752,2,2016
2035,27,Bhutan,162,Diet high in red meat (g/day),2437,7.512096015044135,499328.4588984601,3,2016
4450,27,Bhutan,162,Diet high in sodium (g/day),2438,4.954614381124255,272825.9549852849,1,2016
4451,27,Bhutan,162,Diet high in sodium (g/day),2438,5.54683782298166,226502.5039131752,2,2016
2225,27,Bhutan,162,Diet high in sodium (g/day),2438,5.223255372972986,499328.4588984601,3,2016
4830,27,Bhutan,162,Diet high in saturated fatty acids (% energy/day),2439,0.05430597408551522,272825.9549852849,1,2016
4831,27,Bhutan,162,Diet high in saturated fatty acids (% energy/day),2439,0.05437599290437697,226502.5039131752,2,2016
2415,27,Bhutan,162,Diet high in saturated fatty acids (% energy/day),2439,0.05433773561945265,499328.4588984601,3,2016
5210,27,Bhutan,162,Diet high in sugar-sweetened beverages (g/day),2440,112.53345156431081,272825.9549852849,1,2016
5211,27,Bhutan,162,Diet high in sugar-sweetened beverages (g/day),2440,80.99692819667419,226502.5039131752,2,2016
2605,27,Bhutan,162,Diet high in sugar-sweetened beverages (g/day),2440,98.22803519921108,499328.4588984601,3,2016
5590,27,Bhutan,162,Diet high in trans fatty acids (% energy/day),2441,0.006552668629073854,272825.9549852849,1,2016
5591,27,Bhutan,162,Diet high in trans fatty acids (% energy/day),2441,0.007972013571264727,226502.5039131752,2,2016
2795,27,Bhutan,162,Diet high in trans fatty acids (% energy/day),2441,0.0071965037191705486,499328.4588984601,3,2016
5970,27,Bhutan,162,Diet low in vegetables (g/day),2442,122.75881292436935,272825.9549852849,1,2016
5971,27,Bhutan,162,Diet low in vegetables (g/day),2442,114.01633491402814,226502.5039131752,2,2016
2985,27,Bhutan,162,Diet low in vegetables (g/day),2442,118.7931003268608,499328.4588984601,3,2016
272,27,India,163,Diet low in calcium (g/day),2427,0.33772560397096363,355929058.01515967,1,2016
273,27,India,163,Diet low in calcium (g/day),2427,0.30136484180939993,348960811.0115268,2,2016
136,27,India,163,Diet low in calcium (g/day),2427,0.31972494654852573,704889869.0266864,3,2016
652,27,India,163,Diet low in fiber (g/day),2428,11.864959915159584,355929058.01515967,1,2016
653,27,India,163,Diet low in fiber (g/day),2428,9.963569930909976,348960811.0115268,2,2016
326,27,India,163,Diet low in fiber (g/day),2428,10.923663096879144,704889869.0266864,3,2016
1032,27,India,163,Diet low in seafood omega-3 fatty acids (g/day),2429,0.015320058793149807,355929058.01515967,1,2016
1033,27,India,163,Diet low in seafood omega-3 fatty acids (g/day),2429,0.013009051199738345,348960811.0115268,2,2016
516,27,India,163,Diet low in seafood omega-3 fatty acids (g/day),2429,0.014175977824637365,704889869.0266864,3,2016
1412,27,India,163,Diet low in fruits (g/day),2430,77.29029991013842,355929058.01515967,1,2016
1413,27,India,163,Diet low in fruits (g/day),2430,87.63117127507935,348960811.0115268,2,2016
706,27,India,163,Diet low in fruits (g/day),2430,82.40962282374245,704889869.0266864,3,2016
1792,27,India,163,Diet low in whole grains (g/day),2431,150.72978217156648,355929058.01515967,1,2016
1793,27,India,163,Diet low in whole grains (g/day),2431,115.61399304166551,348960811.0115268,2,2016
896,27,India,163,Diet low in whole grains (g/day),2431,133.34545762310844,704889869.0266864,3,2016
2172,27,India,163,Diet low in legumes (g/day),2432,122.89958413369325,355929058.01515967,1,2016
2173,27,India,163,Diet low in legumes (g/day),2432,95.2397992184595,348960811.0115268,2,2016
1086,27,India,163,Diet low in legumes (g/day),2432,109.2064082199124,704889869.0266864,3,2016
2552,27,India,163,Diet low in milk (g/day),2433,54.55252407588494,355929058.01515967,1,2016
2553,27,India,163,Diet low in milk (g/day),2433,52.261584925533356,348960811.0115268,2,2016
1276,27,India,163,Diet low in milk (g/day),2433,53.41837813477698,704889869.0266864,3,2016
2932,27,India,163,Diet low in nuts and seeds (g/day),2434,2.0278955218464243,355929058.01515967,1,2016
2933,27,India,163,Diet low in nuts and seeds (g/day),2434,2.0650608090604843,348960811.0115268,2,2016
1466,27,India,163,Diet low in nuts and seeds (g/day),2434,2.0462944651956922,704889869.0266864,3,2016
3312,27,India,163,Diet high in processed meat (g/day),2435,1.095235096343946,355929058.01515967,1,2016
