"year","indicator","disaggregation","disagg.value","component","rec","unit","year_range","value.unweighted","value","value.sum","total.pop","n","N","region"
"2008","wasting_percent","income","Middle","C",,,"",7.342712715,"9.26569049465674",58.74170172,322020.789,8,,"World"
"2008","wasting_percent","income","Second lowest","C",,,"",7.98183767375,"11.5225715930721",63.85470139,322020.789,8,,"World"
"2008","wasting_percent","income","Second highest","C",,,"",6.37838792375,"7.38590448576205",51.02710339,322020.789,8,,"World"
"2008","wasting_percent","income","Highest","C",,,"",6.44889509125,"7.77643945407248",51.59116073,322020.789,8,,"World"
"2008","wasting_percent","location","Urban","C",,,"",6.89869190875,"8.78192076393334",55.18953527,322020.789,8,,"World"
"2013","wasting_percent","location","Urban","C",,,"",7.42758581083333,"12.5625200915249",89.13102973,327156.899,12,,"World"
"2013","wasting_percent","location","Rural","C",,,"",8.53629265,"14.2368687605555",102.4355118,327156.899,12,,"World"
"2013","wasting_percent","income","Lowest","C",,,"",9.07143906666667,"16.1011781472283",108.8572688,327156.899,12,,"World"
"2013","wasting_percent","income","Second lowest","C",,,"",8.95735483333333,"15.374539779836",107.488258,327156.899,12,,"World"
"2013","wasting_percent","income","Middle","C",,,"",8.17470346666667,"13.146191352188",98.0964416,327156.899,12,,"World"
"2013","wasting_percent","income","Second highest","C",,,"",7.32214616166667,"12.5594814695459",87.86575394,327156.899,12,,"World"
"2013","wasting_percent","income","Highest","C",,,"",6.39803437,"10.2132028207616",76.77641244,327156.899,12,,"World"
"2002","wasting_percent","location","Urban","C",,,"",6.44934904,"7.75990136927948",32.2467452,54366.697,5,,"World"
"2002","wasting_percent","location","Rural","C",,,"",7.37146802,"6.82768555619001",36.8573401,54366.697,5,,"World"
"2002","wasting_percent","income","Lowest","C",,,"",10.1177418333333,"7.95926031414604",30.3532255,20022.536,3,,"World"
"2002","wasting_percent","income","Second lowest","C",,,"",8.85212693333333,"7.19245736983",26.5563808,20022.536,3,,"World"
"2002","wasting_percent","income","Highest","C",,,"",6.08477503333333,"6.04280314085208",18.2543251,20022.536,3,,"World"
"2002","wasting_percent","income","Second highest","C",,,"",6.1851674,"5.76544067123679",18.5555022,20022.536,3,,"World"
"2002","wasting_percent","income","Middle","C",,,"",7.7799621,"6.91753494550709",23.3398863,20022.536,3,,"World"
"2015","wasting_percent","income","Middle","C",,,"",7.20191679,"17.0412218399866",86.42300148,1608785.099,12,,"World"
"2015","wasting_percent","income","Second highest","C",,,"",6.31111123083333,"16.1578115801117",75.73333477,1608785.099,12,,"World"
"2015","wasting_percent","location","Rural","C",,,"",7.1338165225,"17.8839023590021",85.60579827,1608785.099,12,,"World"
"2015","wasting_percent","income","Lowest","C",,,"",7.63351405416667,"20.0501547359804",91.60216865,1608785.099,12,,"World"
"2015","wasting_percent","location","Urban","C",,,"",6.3731047525,"16.8284487678254",76.47725703,1608785.099,12,,"World"
"2015","wasting_percent","income","Second lowest","C",,,"",7.17954854,"18.108182437867",86.15458248,1608785.099,12,,"World"
"2015","wasting_percent","income","Highest","C",,,"",6.04505551416667,"15.1189155038525",72.54066617,1608785.099,12,,"World"
"2008","ODA_specific","all",,"P",,,"",0.996276516339869,"2.3423974431017",152.430307,5550551.267,153,,"World"
"2009","ODA_specific","all",,"P",,,"",1.93001683006536,"3.25784641038372",295.292575,5627954.163,153,,"World"
"2010","ODA_specific","all",,"P",,,"",2.19032580392157,"7.57716332384608",335.119848,5706334.025,153,,"World"
"2011","ODA_specific","all",,"P",,,"",2.03947822875817,"9.81894301695919",312.040169,5785747.156,153,,"World"
"2012","ODA_specific","all",,"P",,,"",3.28187403921569,"11.5845939923018",502.126728,5866034.189,153,,"World"
"2013","ODA_specific","all",,"P",,,"",4.62091520261438,"10.833207850946",707.000026,5946808.359,153,,"World"
"2014","ODA_specific","all",,"P",,,"",4.87880034640523,"10.3203514166556",746.456453,6027544.953,153,,"World"
"2015","ODA_specific","all",,"P",,,"",4.77686729411765,"10.5659243999277",730.860696,6107835.95,153,,"World"
"2016","ODA_specific","all",,"P",,,"",4.79052192810458,"18.3102716210311",732.949855,6187516.958,153,,"World"
"2008","ODA_received","all",,"P",,,"",0.00158989633005071,"0.00139813694832558",0.243254138497759,5550551.267,153,,"World"
"2009","ODA_received","all",,"P",,,"",0.0033629817311419,"0.00255719971257076",0.51453620486471,5627954.163,153,,"World"
"2010","ODA_received","all",,"P",,,"",0.00308232534182169,"0.00316444552461869",0.471595777298719,5706334.025,153,,"World"
"2011","ODA_received","all",,"P",,,"",0.00329097650249584,"0.00332166700420847",0.503519404881864,5785747.156,153,,"World"
"2012","ODA_received","all",,"P",,,"",0.00497978413790475,"0.00506011445447054",0.761906973099427,5866034.189,153,,"World"
"2013","ODA_received","all",,"P",,,"",0.00656963216977241,"0.00506507815691153",1.00515372197518,5946808.359,153,,"World"
"2014","ODA_received","all",,"P",,,"",0.00556586758051808,"0.00453820346507947",0.851577739819267,6027544.953,153,,"World"
"2015","ODA_received","all",,"P",,,"",0.00508194809152591,"0.00392989946063483",0.777538058003464,6107835.95,153,,"World"
"2016","ODA_received","all",,"P",,,"",0.0041857261099232,"0.00569971745345314",0.64041609481825,6187516.958,153,,"World"
"2015","early_childbearing_prev","all",,"U",,,"2015",16.6924561403509,"18.1909821564486",1902.94,3953313.92,114,,"World"
"2016","nurses_and_midwives","all",,"U",,,"2016",4.19277894736842,"3.40372988524324",796.628,7185810.658,190,,"World"
"2015","vit_a","gender","Boys","P",,,"",48.3428571428571,"57.1597940453685",338.4,1510284.463,7,,"World"
"2015","vit_a","gender","Both","P",,,"",48.5571428571429,"57.2093265965751",339.9,1510284.463,7,,"World"
"2015","vit_a","gender","Girls","P",,,"",48.7428571428571,"57.2549279870331",341.2,1510284.463,7,,"World"
"2006","vit_a","gender","Boys","P",,,"",44.5,"16.8509800261704",89,9750.709,2,,"World"
"2006","vit_a","gender","Girls","P",,,"",44.55,"16.7854548730764",89.1,9750.709,2,,"World"
"2006","vit_a","gender","Both","P",,,"",44.5,"16.7739632574411",89,9750.709,2,,"World"
"2016","vit_a","gender","Boys","P",,,"",66.25,"57.4812472648838",397.5,200078.334,6,,"World"
"2016","vit_a","gender","Girls","P",,,"",66.9666666666667,"57.7279796677035",401.8,200078.334,6,,"World"
"2016","vit_a","gender","Both","P",,,"",66.5833333333333,"57.5944235676213",399.5,200078.334,6,,"World"
"2011","vit_a","gender","Both","P",,,"",62.9166666666667,"63.4925067863466",377.5,88679.895,6,,"World"
"2011","vit_a","gender","Boys","P",,,"",63.2666666666667,"63.8753499426223",379.6,88679.895,6,,"World"
"2011","vit_a","gender","Girls","P",,,"",62.55,"63.0995922514342",375.3,88679.895,6,,"World"
"2010","vit_a","gender","Both","P",,,"",63,"63",63,15605.217,1,,"World"
"2010","vit_a","gender","Boys","P",,,"",63,"63",63,15605.217,1,,"World"
"2010","vit_a","gender","Girls","P",,,"",62.9,"62.9",62.9,15605.217,1,,"World"
"2014","vit_a","gender","Boys","P",,,"",58.6444444444444,"52.3362515496311",527.8,382459.587,9,,"World"
"2014","vit_a","gender","Both","P",,,"",58.4,"51.9359048601911",525.6,382459.587,9,,"World"
"2014","vit_a","gender","Girls","P",,,"",58.1777777777778,"51.5328851808858",523.6,382459.587,9,,"World"
"2008","vit_a","gender","Boys","P",,,"",47.8,"56.493911337668",143.4,29763.237,3,,"World"
"2008","vit_a","gender","Both","P",,,"",48.1333333333333,"56.7091057199188",144.4,29763.237,3,,"World"
"2008","vit_a","gender","Girls","P",,,"",48.5,"56.9914852305883",145.5,29763.237,3,,"World"
"2013","vit_a","gender","Both","P",,,"",67.2909090909091,"60.6199819727716",740.2,415064.358,11,,"World"
"2013","vit_a","gender","Boys","P",,,"",67.1545454545455,"60.4262648044571",738.7,415064.358,11,,"World"
"2013","vit_a","gender","Girls","P",,,"",67.4272727272727,"60.8157787282232",741.7,415064.358,11,,"World"
"2012","vit_a","gender","Girls","P",,,"",48.3166666666667,"60.3113760046326",579.8,536325.142,12,,"World"
"2012","vit_a","gender","Boys","P",,,"",47.8583333333333,"59.7558715267165",574.3,536325.142,12,,"World"
"2012","vit_a","gender","Both","P",,,"",48.075,"60.021845781938",576.9,536325.142,12,,"World"
"2009","vit_a","gender","Girls","P",,,"",47.2,"47.2",47.2,354.501,1,,"World"
"2009","vit_a","gender","Both","P",,,"",48.1,"48.1",48.1,354.501,1,,"World"
"2009","vit_a","gender","Boys","P",,,"",48.9,"48.9",48.9,354.501,1,,"World"
"2015","diarrhea_zinc","all",,"P",,,"",15.3571428571429,"19.5910008834813",107.5,1485342.108,7,,"World"
"2008","diarrhea_zinc","all",,"P",,,"",2.95,"1.80343090692062",5.9,22988.12,2,,"World"
"2016","diarrhea_zinc","all",,"P",,,"",27.2,"29.5805951697898",163.2,200078.334,6,,"World"
"2011","diarrhea_zinc","all",,"P",,,"",2.55,"1.65978336993754",10.2,59228.16,4,,"World"
"2010","diarrhea_zinc","all",,"P",,,"",0.4,"0.4",0.4,15605.217,1,,"World"
"2014","diarrhea_zinc","all",,"P",,,"",8.75,"21.2346445699482",70,371114.23,8,,"World"
"2013","diarrhea_zinc","all",,"P",,,"",2.2125,"2.96348715495985",17.7,387770.528,8,,"World"
"2012","diarrhea_zinc","all",,"P",,,"",2.1375,"1.54594454090419",17.1,512986.582,8,,"World"
"2009","diarrhea_zinc","all",,"P",,,"",1.55,"1.46110840451775",3.1,1100.194,2,,"World"
"2015","iron_supp","gender","Both","P",,,"",9.36666666666667,"23.9069325854779",56.2,1469564.657,6,,"World"
"2015","iron_supp","gender","Boys","P",,,"",9.33333333333333,"23.9876105663584",56,1469564.657,6,,"World"
"2015","iron_supp","gender","Girls","P",,,"",9.38333333333333,"23.7385476424805",56.3,1469564.657,6,,"World"
"2008","iron_supp","gender","Boys","P",,,"",18.05,"16.3412662806235",72.2,32754.888,4,,"World"
"2008","iron_supp","gender","Both","P",,,"",17.5,"16.128450336939",70,32754.888,4,,"World"
"2008","iron_supp","gender","Girls","P",,,"",16.95,"15.9156343932545",67.8,32754.888,4,,"World"
"2006","iron_supp","gender","Both","P",,,"",5.63333333333333,"4.62181419924697",16.9,11806.443,3,,"World"
"2006","iron_supp","gender","Girls","P",,,"",5.66666666666667,"4.76643943480691",17,11806.443,3,,"World"
"2006","iron_supp","gender","Boys","P",,,"",5.6,"4.5328743297198",16.8,11806.443,3,,"World"
"2016","iron_supp","gender","Both","P",,,"",11.1666666666667,"7.9410791615248",67,200078.334,6,,"World"
"2016","iron_supp","gender","Girls","P",,,"",11.0833333333333,"7.6506597525947",66.5,200078.334,6,,"World"
"2016","iron_supp","gender","Boys","P",,,"",11.25,"8.27035142095895",67.5,200078.334,6,,"World"
"2011","iron_supp","gender","Boys","P",,,"",20.66,"18.992024802071",103.3,84167.165,5,,"World"
"2011","iron_supp","gender","Girls","P",,,"",20.34,"18.4525913650531",101.7,84167.165,5,,"World"
"2011","iron_supp","gender","Both","P",,,"",20.48,"18.7025316036248",102.4,84167.165,5,,"World"
"2010","iron_supp","gender","Both","P",,,"",7.4,"7.4",7.4,15605.217,1,,"World"
"2010","iron_supp","gender","Boys","P",,,"",7.4,"7.4",7.4,15605.217,1,,"World"
"2010","iron_supp","gender","Girls","P",,,"",7.3,"7.3",7.3,15605.217,1,,"World"
"2014","iron_supp","gender","Both","P",,,"",11.5142857142857,"7.55290442357476",80.6,368968.445,7,,"World"
"2014","iron_supp","gender","Girls","P",,,"",11.4857142857143,"7.42999879515442",80.4,368968.445,7,,"World"
"2014","iron_supp","gender","Boys","P",,,"",11.5714285714286,"7.71453261158959",81,368968.445,7,,"World"
"2013","iron_supp","gender","Both","P",,,"",21.11,"16.9604555178797",211.1,412747.838,10,,"World"
"2013","iron_supp","gender","Boys","P",,,"",21.11,"16.7923649569789",211.1,412747.838,10,,"World"
"2013","iron_supp","gender","Girls","P",,,"",21.12,"17.1112551152842",211.2,412747.838,10,,"World"
"2012","iron_supp","gender","Girls","P",,,"",14.35,"11.5024249855137",172.2,536325.142,12,,"World"
"2012","iron_supp","gender","Both","P",,,"",14.7083333333333,"11.8589965694728",176.5,536325.142,12,,"World"
"2012","iron_supp","gender","Boys","P",,,"",15.05,"12.2133221227954",180.6,536325.142,12,,"World"
"2009","iron_supp","gender","Girls","P",,,"",23.6,"23.6",23.6,745.693,1,,"World"
"2009","iron_supp","gender","Both","P",,,"",24.5,"24.5",24.5,745.693,1,,"World"
"2009","iron_supp","gender","Boys","P",,,"",25.4,"25.4",25.4,745.693,1,,"World"
"2007","iron_supp","gender","Boys","P",,,"",6.8,"6.8",6.8,9447.402,1,,"World"
"2007","iron_supp","gender","Girls","P",,,"",8.5,"8.5",8.5,9447.402,1,,"World"
"2007","iron_supp","gender","Both","P",,,"",7.7,"7.7",7.7,9447.402,1,,"World"
"2015","iodised_salt","all",,"P",,,"",84.5571428571428,"91.3630669899084",591.9,1497423.962,7,,"World"
"2008","iodised_salt","all",,"P",,,"",85.7,"74.1612917459457",257.1,23155.033,3,,"World"
"2006","iodised_salt","all",,"P",,,"",96,"94.9217652377894",192,9750.709,2,,"World"
"2016","iodised_salt","all",,"P",,,"",88.6666666666667,"90.8009391131775",532,200078.334,6,,"World"
"2011","iodised_salt","all",,"P",,,"",83.55,"80.6216820309302",501.3,234240.211,6,,"World"
"2010","iodised_salt","all",,"P",,,"",95.9,"95.9",95.9,15605.217,1,,"World"
"2013","iodised_salt","all",,"P",,,"",81.525,"83.1836841406511",652.2,134472.727,8,,"World"
"2012","iodised_salt","all",,"P",,,"",78.0222222222222,"77.3056396571271",702.2,101537.804,9,,"World"
"2014","iodised_salt","all",,"P",,,"",85.5714285714286,"87.7760650211331",599,207130.749,7,,"World"
"2002","iodised_salt","all",,"P",,,"",74.3,"74.3",74.3,3614.639,1,,"World"
"2009","iodised_salt","all",,"P",,,"",20.2,"20.2",20.2,745.693,1,,"World"
"2005","iodised_salt","all",,"P",,,"",61,"61",61,4157.699,1,,"World"
"2000","iodised_salt","all",,"P",,,"",88.5,"88.5",88.5,4516.131,1,,"World"
"2015","iron_and_folic","all",,"P",,,"",74.5222222222222,"77.9708747499432",670.7,1561430.11,9,,"World"
"2008","iron_and_folic","all",,"P",,,"",65.125,"62.0431123531853",260.5,32754.888,4,,"World"
"2006","iron_and_folic","all",,"P",,,"",54.1,"29.8397178502609",108.2,9750.709,2,,"World"
"2016","iron_and_folic","all",,"P",,,"",74.8166666666667,"63.3839900211284",448.9,200078.334,6,,"World"
"2011","iron_and_folic","all",,"P",,,"",76.9333333333333,"77.8449118179493",461.6,88679.895,6,,"World"
"2010","iron_and_folic","all",,"P",,,"",92.6,"92.6",92.6,15605.217,1,,"World"
"2013","iron_and_folic","all",,"P",,,"",81.3090909090909,"70.7949170913875",894.4,415064.358,11,,"World"
"2012","iron_and_folic","all",,"P",,,"",70.2833333333333,"65.2601996659705",843.4,536325.142,12,,"World"
"2014","iron_and_folic","all",,"P",,,"",77.175,"73.3584073103847",617.4,223054.308,8,,"World"
"2009","iron_and_folic","all",,"P",,,"",85,"84.2177539597562",170,1100.194,2,,"World"
"2007","iron_and_folic","all",,"P",,,"",54.9,"54.9",54.9,46386.355,1,,"World"
"2016","Omega 3","location","Global","M",0.25,"g","",0.10006628996504,"0.10006628996504",18.6123299334974,7376156.223,186,,"World"
"2016","Omega 3","location","National","M",0.25,"g","",0.0655337208238381,"0.0792027108995294",12.1892720732339,7376156.223,186,,"World"
"2016","Omega 3","location","Regional","M",0.25,"g","",0.0779170079981805,"0.0962895094135498",14.4925634876616,7376156.223,186,,"World"
"2016","Sugar-sweetened beverages","location","Regional","M",2.5,"g","",98.4544303271907,"94.2554715645913",18312.5240408575,7376156.223,186,,"World"
"2016","Sugar-sweetened beverages","location","Global","M",2.5,"g","",94.7014156993954,"94.7014156993954",17614.4633200875,7376156.223,186,,"World"
"2016","Sugar-sweetened beverages","location","National","M",2.5,"g","",110.441653817586,"95.8283683036443",20542.147610071,7376156.223,186,,"World"
"2016","Vegetables","location","National","M",360,"g","",150.728484475778,"183.829160811557",28035.4981124947,7376156.223,186,,"World"
"2016","Vegetables","location","Regional","M",360,"g","",166.440171475368,"192.556012287265",30957.8718944184,7376156.223,186,,"World"
"2016","Vegetables","location","Global","M",360,"g","",196.167528922841,"196.167528922841",36487.1603796484,7376156.223,186,,"World"
"2016","Calcium","location","Regional","M",1.25,"g","",0.501638866608027,"0.442115837819177",93.3048291890931,7376156.223,186,,"World"
"2016","Calcium","location","Global","M",1.25,"g","",0.456531063588397,"0.456531063588397",84.9147778274418,7376156.223,186,,"World"
"2016","Calcium","location","National","M",1.25,"g","",0.48080789475304,"0.429058655809578",89.4302684240654,7376156.223,186,,"World"
"2016","Milk","location","National","M",435,"g","",73.0235464422222,"55.8203285980957",13582.3796382533,7376156.223,186,,"World"
"2016","Milk","location","Regional","M",435,"g","",77.1239845550921,"56.4390921619731",14345.0611272471,7376156.223,186,,"World"
"2016","Milk","location","Global","M",435,"g","",59.7316183709202,"59.7316183709202",11110.0810169912,7376156.223,186,,"World"
"2016","Saturated fat","location","Global","M",7,"%","",0.0738021075332404,"0.0738021075332404",13.7271920011827,7376156.223,186,,"World"
"2016","Saturated fat","location","National","M",7,"%","",0.0826785785275171,"0.0728659729231202",15.3782156061182,7376156.223,186,,"World"
"2016","Saturated fat","location","Regional","M",7,"%","",0.0770714188912458,"0.0728974641552976",14.3352839137717,7376156.223,186,,"World"
"2016","adult_sodium","all",,"I",,,"",3.62370086524064,"4.67348355858566",677.6320618,7426948.142,187,,"World"
"2016","Trans fat","location","Regional","M",0.5,"%","",0.00499657095728652,"0.00494677154737885",0.929362198055294,7376156.223,186,,"World"
"2016","Trans fat","location","Global","M",0.5,"%","",0.00498857870204281,"0.00498857870204281",0.927875638579963,7376156.223,186,,"World"
"2016","Trans fat","location","National","M",0.5,"%","",0.00386182095451742,"0.00505661242943267",0.71829869754024,7376156.223,186,,"World"
"2016","Red meat","location","Global","M",22.5,"g","",26.6287633574427,"26.6287633574427",4952.94998448434,7376156.223,186,,"World"
"2016","Red meat","location","National","M",22.5,"g","",23.1451590291909,"23.4579170559334",4304.99957942951,7376156.223,186,,"World"
"2016","Red meat","location","Regional","M",22.5,"g","",28.7519024663821,"25.364983931747",5347.85385874707,7376156.223,186,,"World"
"2016","Fruit","location","Regional","M",250,"g","",103.458934977122,"103.38882041846",19243.3619057447,7376156.223,186,,"World"
"2016","Fruit","location","Global","M",250,"g","",104.199267981657,"104.199267981657",19381.0638445882,7376156.223,186,,"World"
"2016","Fruit","location","National","M",250,"g","",101.518626894861,"100.062467944383",18882.4646024442,7376156.223,186,,"World"
"2016","Legumes","location","Regional","M",60,"g","",42.7457504524336,"46.3988844169115",7950.70958415265,7376156.223,186,,"World"
"2016","Legumes","location","National","M",60,"g","",38.9148077937872,"49.2398817077417",7238.15424964442,7376156.223,186,,"World"
"2016","Legumes","location","Global","M",60,"g","",44.6316590969101,"44.6316590969101",8301.48859202528,7376156.223,186,,"World"
"2016","Salt","location","Regional","M",2,"g","",4.01181165471546,"4.5809218897658",746.196967777076,7376156.223,186,,"World"
"2016","Salt","location","Global","M",2,"g","",4.65841991618336,"4.65841991618336",866.466104410105,7376156.223,186,,"World"
"2016","Salt","location","National","M",2,"g","",3.60813580896743,"4.44478496174054",671.113260467941,7376156.223,186,,"World"
"2016","Nuts and seeds","location","National","M",20.5,"g","",2.41702222541653,"2.55350786069013",449.566133927474,7376156.223,186,,"World"
"2016","Nuts and seeds","location","Regional","M",20.5,"g","",2.98807361318139,"2.63485588596326",555.781692051738,7376156.223,186,,"World"
"2016","Nuts and seeds","location","Global","M",20.5,"g","",2.65949293226421,"2.65949293226421",494.665685401143,7376156.223,186,,"World"
"2016","Whole grain","location","Regional","M",125,"g","",46.5944244682521,"55.2115343116534",8666.56295109488,7376156.223,186,,"World"
"2016","Whole grain","location","Global","M",125,"g","",56.0974453240281,"56.0974453240281",10434.1248302692,7376156.223,186,,"World"
"2016","Whole grain","location","National","M",125,"g","",41.9316479133963,"57.8443354289226",7799.2865118917,7376156.223,186,,"World"
"2016","Processed meat","location","Global","M",2,"g","",3.26213872899093,"3.26213872899093",606.757803592313,7376156.223,186,,"World"
"2016","Processed meat","location","National","M",2,"g","",2.83457880551579,"2.88003575622055",527.231657825938,7376156.223,186,,"World"
"2016","Processed meat","location","Regional","M",2,"g","",4.11421237044125,"3.04206299837875",765.243500902073,7376156.223,186,,"World"
"2016","Polyunsaturated fat","location","National","M",11,"%","",0.0488052670304041,"0.0460250929737354",9.07777966765517,7376156.223,186,,"World"
"2016","Polyunsaturated fat","location","Regional","M",11,"%","",0.048128031196359,"0.0486153619224009",8.95181380252278,7376156.223,186,,"World"
"2016","Polyunsaturated fat","location","Global","M",11,"%","",0.0495741374119373,"0.0495741374119373",9.22078955862034,7376156.223,186,,"World"
"2016","physicians","all",,"U",,,"2016",1.66996335078534,"1.48682927386817",318.963,7183534.98,191,,"World"
"2017","population","all",,"R",,,"",38712.7289484536,"572021.226336547",7510269.416,7510269.416,194,,"World"
"2017","gender_inequality_rank","all",,"U",,,"",78.8853503184713,"81.9242766202091",12385,7122459.239,157,,"World"
"2016","gender_inequality_rank","all",,"U",,,"",87.5,"81.8030869396422",175,27022.621,2,,"World"
"2015","gender_inequality_rank","all",,"U",,,"",150,"150",150,23108.472,1,,"World"
"2017","gender_inequality_score","all",,"U",,,"",0.347197452229299,"0.352994412781082",54.51,7122459.239,157,,"World"
"2016","gender_inequality_score","all",,"U",,,"",0.3905,"0.367549578813987",0.781,27022.621,2,,"World"
"2015","gender_inequality_score","all",,"U",,,"",0.666,"0.666",0.666,23108.472,1,,"World"
"2017","rural_percent","all",,"R",,,"",41.4975647668394,"45.3108316603124",8009.03,7505200.585,193,,"World"
"2018","65_years","all",,"R",,,"",3669.07013043478,"51013.2914561435",675108.904,7592225.212,184,,"World"
"2018","u5_pop","all",,"R",,,"",3678.49853804348,"43470.9628304783",676843.731,7592225.212,184,,"World"
"2018","burden_text","all",,"A",,,,,"anaemia and stunting",,9622376.016,26,141,"World"
"2018","burden_text","all",,"A",,,,,"overweight, anaemia and stunting",,14810592.487,41,141,"World"
"2018","burden_text","all",,"A",,,,,"overweight only",,28531697.346,11,141,"World"
"2018","burden_text","all",,"A",,,,,"overweight and anaemia",,56692655.014,54,141,"World"
"2018","burden_text","all",,"A",,,,,"anaemia only",,113047634.149,5,141,"World"
"2018","burden_text","all",,"A",,,,,"overweight and stunting",,222898518.962,3,141,"World"
"2018","burden_text","all",,"A",,,,,"stunting only",,445816498.122,1,141,"World"
"2018","country_class","all",,"A",,,,,"experiencing two forms of malnutrition",,10644808.712,83,141,"World"
"2018","country_class","all",,"A",,,,,"experiencing three forms of malnutrition",,14810592.487,41,141,"World"
"2018","country_class","all",,"A",,,,,"experiencing one form of malnutrition",,30258347.057,17,141,"World"
"1999","190_percent","all",,"R",,,"",22.5107465106875,"29.0247848558652",3601.71944171,5866508.413,160,,"World"
"2005","190_percent","all",,"R",,,"",18.8542373007453,"20.984172140729",3035.53220542,6317266.511,161,,"World"
"2010","190_percent","all",,"R",,,"",15.7013951090741,"15.9483613095413",2543.62600767,6719609.749,162,,"World"
"2015","190_percent","all",,"R",,,"",13.496680797716,"10.1172771513472",2186.46228923,7123182.092,162,,"World"
"1999","320_percent","all",,"R",,,"",37.63361649875,"51.3248611770351",6021.3786398,5866508.413,160,,"World"
"2005","320_percent","all",,"R",,,"",33.3940829267081,"42.7712389410295",5376.4473512,6317266.511,161,,"World"
"2010","320_percent","all",,"R",,,"",29.0699728450617,"35.7221647059014",4709.3356009,6719609.749,162,,"World"
"2015","320_percent","all",,"R",,,"",25.9364462845679,"26.5980169330024",4201.7042981,7123182.092,162,,"World"
"2008","gini_rank","all",,"R",,,"",102,"47.9250405389242",408,154838.84,4,,"World"
"2012","gini_rank","all",,"R",,,"",75.9583333333333,"105.74591025459",911.5,1614844.101,12,,"World"
"2016","gini_rank","all",,"R",,,"",88.1666666666667,"91.1221374080766",2380.5,1124356.601,27,,"World"
"2010","gini_rank","all",,"R",,,"",84,"69.3490049001371",840,86150.65,10,,"World"
"2015","gini_rank","all",,"R",,,"",58.1063829787234,"73.6760524047395",2731,1516673.353,47,,"World"
"2005","gini_rank","all",,"R",,,"",1,"1",1,8538.606,1,,"World"
"2013","gini_rank","all",,"R",,,"",99.6818181818182,"91.1793982785048",1096.5,345055.747,11,,"World"
"2014","gini_rank","all",,"R",,,"",80.3125,"107.472014533331",1285,287244.272,16,,"World"
"2017","gini_rank","all",,"R",,,"",84,"85.2894130679514",168,2832.747,2,,"World"
"2009","gini_rank","all",,"R",,,"",104,"104.710064183112",936,222896.173,9,,"World"
"2011","gini_rank","all",,"R",,,"",80.0555555555556,"59.5046729050107",720.5,1387315.489,9,,"World"
"2007","gini_rank","all",,"R",,,"",136,"136",136,486.438,1,,"World"
"2004","gini_rank","all",,"R",,,"",98.25,"75.3050945159862",196.5,20535.415,2,,"World"
"2006","gini_rank","all",,"R",,,"",106.5,"134.803434095423",213,27333.428,2,,"World"
"2003","gini_rank","all",,"R",,,"",60,"60",60,25830.659,1,,"World"
"2008","gini","all",,"R",,,"",43.25,"34.2776872133633",173,154838.84,4,,"World"
"2012","gini","all",,"R",,,"",37.3166666666667,"41.496704345951",447.8,1614844.101,12,,"World"
"2016","gini","all",,"R",,,"",39.4740740740741,"39.689759404899",1065.8,1124356.601,27,,"World"
"2010","gini","all",,"R",,,"",39.49,"36.8092933111938",394.9,86150.65,10,,"World"
"2015","gini","all",,"R",,,"",35.2127659574468,"37.6292433632544",1655,1516673.353,47,,"World"
"2005","gini","all",,"R",,,"",16.6,"16.6",16.6,8538.606,1,,"World"
"2013","gini","all",,"R",,,"",40.6181818181818,"39.108088524316",446.8,345055.747,11,,"World"
"2014","gini","all",,"R",,,"",39.4,"45.1122666313778",630.4,287244.272,16,,"World"
"2017","gini","all",,"R",,,"",37.7,"37.8289413067951",75.4,2832.747,2,,"World"
"2009","gini","all",,"R",,,"",43.0555555555556,"41.496804522974",387.5,222896.173,9,,"World"
"2011","gini","all",,"R",,,"",38,"35.2287518789463",342,1387315.489,9,,"World"
"2007","gini","all",,"R",,,"",47.2,"47.2",47.2,486.438,1,,"World"
"2004","gini","all",,"R",,,"",40.65,"37.088950668881",81.3,20535.415,2,,"World"
"2006","gini","all",,"R",,,"",41.95,"46.8658596060472",83.9,27333.428,2,,"World"
"2003","gini","all",,"R",,,"",35.3,"35.3",35.3,25830.659,1,,"World"
"2016","coexistence","all","Stunting and overweight","G",,,"2016",2.39029025971429,"1.84828502290178",250.98047727,3624103.899,105,,"World"
"2016","coexistence","all","Stunting alone","G",,,"2016",21.2454083019048,"27.0622351694315",2230.7678717,3624103.899,105,,"World"
"2016","coexistence","all","Overweight alone","G",,,"2016",4.61136133438095,"2.74571840536244",484.19294011,3624103.899,105,,"World"
"2016","coexistence","all","Wasting alone","G",,,"2016",5.07828110371429,"8.47115616586015",533.21951589,3624103.899,105,,"World"
"2016","coexistence","all","Wasting and stunting","G",,,"2016",1.87364634869524,"3.86155224653786",196.732866613,3624103.899,105,,"World"
"2016","coexistence","all","Free from","G",,,"2016",64.8010128666667,"56.011054037309",6804.106351,3624103.899,105,,"World"
"2016","community_health_workers","all",,"U",,,"2016",0.4211875,"0.516542922663438",26.956,4304878.966,64,,"World"
"2013","stunting_percent","income","Middle","C",,,"",27.0986875627119,"33.6293245411471",3197.6451324,4634167.026,82,,"World"
"2013","stunting_percent","location","Rural","C",,,"",30.1643238590164,"37.8260116345682",3680.0475108,4655707.034,86,,"World"
"2013","stunting_percent","income","Lowest","C",,,"",35.0695028483051,"45.6291308664504",4138.2013361,4634167.026,82,,"World"
